InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
553872,21314,SMALL GLASS HEART TRINKET POT,8,5/19/2011 14:35,2.1,13050,United Kingdom
545462,21563,RED HEART SHAPE LOVE BUCKET ,6,3/3/2011 8:24,2.95,17567,United Kingdom
575957,22609,PENS ASSORTED SPACEBALL,36,11/13/2011 12:19,0.19,13170,United Kingdom
546385,22423,REGENCY CAKESTAND 3 TIER,16,3/11/2011 13:13,10.95,16652,United Kingdom
565248,22429,ENAMEL MEASURING JUG CREAM,1,9/2/2011 10:34,4.25,15860,United Kingdom
569223,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,4,10/2/2011 13:49,4.95,16283,United Kingdom
543370,21054,NURSE'S BAG SOFT TOY,1,2/7/2011 14:51,8.95,12359,Cyprus
577303,20723,STRAWBERRY CHARLOTTE BAG,10,11/18/2011 13:02,0.85,14390,United Kingdom
561632,21497,FANCY FONTS BIRTHDAY WRAP,25,7/28/2011 14:30,0.42,15639,United Kingdom
569261,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2,10/3/2011 11:34,2.55,17321,United Kingdom
551277,84880,WHITE WIRE EGG HOLDER,2,4/27/2011 13:06,7.5,13637,United Kingdom
554920,22741,FUNKY DIVA PEN,48,5/27/2011 12:41,0.85,16275,United Kingdom
539225,22341,LOVE GARLAND PAINTED ZINC ,12,12/16/2010 13:02,1.65,15379,United Kingdom
543713,22084,PAPER CHAIN KIT EMPIRE,2,2/11/2011 11:46,4.96,,United Kingdom
560938,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,3,7/22/2011 11:16,4.13,,United Kingdom
553505,22460,EMBOSSED GLASS TEALIGHT HOLDER,24,5/17/2011 13:27,1.25,12949,United Kingdom
566756,23008,DOLLY GIRL BABY GIFT SET,2,9/14/2011 15:54,16.95,12457,Switzerland
538196,21527,RED RETROSPOT TRADITIONAL TEAPOT ,12,12/10/2010 10:56,6.95,12731,France
564375,23012,GLASS APOTHECARY BOTTLE PERFUME,12,8/25/2011 10:16,3.45,13078,United Kingdom
573168,20685,DOORMAT RED RETROSPOT,10,10/28/2011 9:39,7.08,13798,United Kingdom
569205,22776,SWEETHEART 3 TIER CAKE STAND ,1,10/2/2011 10:55,9.95,16923,United Kingdom
570467,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10/10/2011 16:06,0.55,12607,USA
577768,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,11/21/2011 15:18,3.29,,United Kingdom
557275,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,6/19/2011 11:45,0.42,15544,United Kingdom
556964,23209,LUNCH BAG DOILEY PATTERN ,10,6/16/2011 9:46,1.65,16145,United Kingdom
572856,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,10/26/2011 12:28,2.08,18118,United Kingdom
564083,22728,ALARM CLOCK BAKELIKE PINK,4,8/23/2011 8:54,3.75,17469,United Kingdom
576339,22811,SET OF 6 T-LIGHTS CACTI ,2,11/14/2011 15:27,5.79,14096,United Kingdom
560918,23051,RECYCLED ACAPULCO MAT BLUE,2,7/21/2011 18:27,8.25,14849,United Kingdom
566605,23012,GLASS APOTHECARY BOTTLE PERFUME,1,9/13/2011 16:27,3.95,13263,United Kingdom
560278,84944,SET OF 6 KASHMIR FOLKART BAUBLES,1,7/17/2011 15:45,1.65,13610,United Kingdom
542632,47567B,TEA TIME KITCHEN APRON,30,1/31/2011 10:13,5.95,13324,United Kingdom
C538362,21212,PACK OF 72 RETROSPOT CAKE CASES,-30,12/10/2010 17:05,0.55,15179,United Kingdom
575607,22066,LOVE HEART TRINKET POT,1,11/10/2011 12:37,3.29,14096,United Kingdom
541854,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,1/23/2011 14:58,3.75,18283,United Kingdom
580610,22371,AIRLINE BAG VINTAGE TOKYO 78,1,12/5/2011 11:48,4.13,,United Kingdom
576345,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,2,11/14/2011 15:37,16.95,12374,Austria
C548469,22624,IVORY KITCHEN SCALES,-4,3/31/2011 12:32,7.65,14543,United Kingdom
575705,23313,VINTAGE CHRISTMAS BUNTING,10,11/10/2011 17:06,4.95,15159,United Kingdom
563924,21172,PARTY METAL SIGN ,1,8/21/2011 14:32,1.45,15984,United Kingdom
541847,21584,RETROSPOT SMALL TUBE MATCHES,3,1/23/2011 13:25,1.65,15443,United Kingdom
544691,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2/23/2011 9:09,2.55,13804,United Kingdom
562264,22161,HEART DECORATION RUSTIC HANGING ,1,8/3/2011 16:14,0.79,,United Kingdom
548742,79051A,SMOKEY GREY COLOUR D.O.F. GLASS,4,4/4/2011 12:00,0.29,14688,United Kingdom
562715,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1,8/8/2011 15:34,2.46,,United Kingdom
561900,22517,CHILDS GARDEN RAKE PINK,1,7/31/2011 15:31,2.1,16655,United Kingdom
575477,23570,TRADITIONAL PICK UP STICKS GAME ,5,11/9/2011 16:14,2.46,,United Kingdom
556876,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/15/2011 11:56,0.55,16241,United Kingdom
538035,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2,12/9/2010 13:03,0.85,16065,United Kingdom
550325,22969,HOMEMADE JAM SCENTED CANDLES,12,4/17/2011 13:04,1.45,15745,United Kingdom
570285,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,10/10/2011 11:32,2.95,16637,United Kingdom
569472,84879,ASSORTED COLOUR BIRD ORNAMENT,12,10/4/2011 12:38,1.69,14515,United Kingdom
551162,84375,SET OF 20 KIDS COOKIE CUTTERS,12,4/26/2011 15:45,1.85,12901,United Kingdom
575477,21616,4 PEAR BOTANICAL DINNER CANDLES,1,11/9/2011 16:14,3.29,,United Kingdom
550916,37501,TEA TIME TEA SET IN GIFT BOX,3,4/21/2011 13:39,6.95,17718,United Kingdom
564818,22371,AIRLINE BAG VINTAGE TOKYO 78,1,8/30/2011 12:10,8.29,,United Kingdom
571034,23528,WALL ART SPACEBOY,6,10/13/2011 12:47,3.75,12359,Cyprus
557742,21658,GLASS  BEURRE DISH,24,6/22/2011 11:46,3.39,14911,EIRE
548191,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,3/29/2011 15:20,0.83,,United Kingdom
536544,22367,CHILDRENS APRON SPACEBOY DESIGN,1,12/1/2010 14:32,4.21,,United Kingdom
545910,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,3/8/2011 10:04,0.65,14586,United Kingdom
560989,22049,WRAP CHRISTMAS SCREEN PRINT,25,7/22/2011 13:20,0.42,15704,United Kingdom
558310,85049A,TRADITIONAL CHRISTMAS RIBBONS,288,6/28/2011 11:20,1.06,16671,United Kingdom
543806,17021,NAMASTE SWAGAT INCENSE,42,2/13/2011 12:48,0.3,17085,United Kingdom
555853,23103,JINGLE BELL HEART DECORATION,1,6/7/2011 13:44,1.65,14375,United Kingdom
541671,22858,EASTER TIN KEEPSAKE,6,1/20/2011 13:01,1.65,14735,United Kingdom
574898,23493,VINTAGE DOILY TRAVEL SEWING KIT,20,11/7/2011 15:07,1.95,16242,United Kingdom
565431,84971S,SMALL HEART FLOWERS HOOK ,24,9/4/2011 13:15,0.85,14965,United Kingdom
547249,21206,STRAWBERRY HONEYCOMB  GARLAND ,1,3/22/2011 9:27,3.29,,United Kingdom
561220,22149,FELTCRAFT 6 FLOWER FRIENDS,6,7/26/2011 9:20,2.1,17734,United Kingdom
544068,21245,GREEN POLKADOT PLATE ,2,2/15/2011 14:08,1.69,16431,United Kingdom
549155,85186C,BUNNY EGG GARLAND,1,4/6/2011 17:08,0.83,,United Kingdom
581439,22763,KEY CABINET MA CAMPAGNE,1,12/8/2011 16:30,19.96,,United Kingdom
538799,22365,DOORMAT RESPECTABLE HOUSE,2,12/14/2010 11:48,7.95,15039,United Kingdom
560780,21033,JUMBO BAG CHARLIE AND LOLA TOYS,3,7/21/2011 9:31,4.13,,United Kingdom
571309,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,10/17/2011 10:17,0.39,13685,United Kingdom
573945,23343,JUMBO BAG VINTAGE CHRISTMAS ,20,11/2/2011 10:44,2.08,17663,United Kingdom
539322,22383,LUNCH BAG SUKI  DESIGN ,3,12/16/2010 19:22,1.65,14713,United Kingdom
550016,21169,YOU'RE CONFUSING ME METAL SIGN ,12,4/14/2011 10:54,1.69,15416,United Kingdom
538349,21945,STRAWBERRIES  DESIGN FLANNEL ,1,12/10/2010 14:59,1.66,,United Kingdom
562391,22854,,-40,8/4/2011 16:02,0,,United Kingdom
544685,21754,HOME BUILDING BLOCK WORD,3,2/22/2011 17:13,5.95,13285,United Kingdom
579414,22866,HAND WARMER SCOTTY DOG DESIGN,4,11/29/2011 12:52,2.1,14719,United Kingdom
565847,21874,GIN AND TONIC MUG,1,9/7/2011 12:44,3.29,,United Kingdom
552180,22662,LUNCH BAG DOLLY GIRL DESIGN,10,5/6/2011 13:35,1.65,18235,United Kingdom
559672,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,12,7/11/2011 14:04,0.19,14796,United Kingdom
579512,23529,WALL ART DOLLY GIRL ,1,11/29/2011 16:47,7.46,,United Kingdom
541658,22334,DINOSAUR PARTY BAG + STICKER SET,3,1/20/2011 12:16,1.65,15529,United Kingdom
552695,22652,TRAVEL SEWING KIT,10,5/10/2011 15:31,1.65,16320,Unspecified
555477,22699,ROSES REGENCY TEACUP AND SAUCER ,6,6/3/2011 12:26,2.95,12359,Cyprus
C562962,23132,SMALL IVORY HEART WALL ORGANISER,-1,8/11/2011 10:26,5.75,17579,United Kingdom
577517,23212,HEART WREATH DECORATION WITH BELL,2,11/20/2011 13:16,1.25,16710,United Kingdom
539752,15036,ASSORTED COLOURS SILK FAN,12,12/21/2010 15:43,0.75,12515,Italy
541518,22029,SPACEBOY BIRTHDAY CARD,24,1/19/2011 9:05,0.42,12451,Switzerland
566582,22570,FELTCRAFT CUSHION RABBIT,4,9/13/2011 13:49,3.75,13384,United Kingdom
581217,47566,PARTY BUNTING,1,12/8/2011 9:20,10.79,,United Kingdom
540520,22374,AIRLINE BAG VINTAGE JET SET RED,2,1/9/2011 12:31,4.25,17555,United Kingdom
539451,22295,HEART FILIGREE DOVE LARGE,1,12/17/2010 16:59,3.36,,United Kingdom
577057,23080,RED METAL BOX TOP SECRET,1,11/17/2011 14:26,8.25,12748,United Kingdom
543370,22193,RED DINER WALL CLOCK,2,2/7/2011 14:51,8.5,12359,Cyprus
574866,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,11/7/2011 12:34,1.65,12748,United Kingdom
571178,23177,TREASURE ISLAND BOOK BOX,1,10/14/2011 10:38,2.25,14089,United Kingdom
543826,22716,CARD CIRCUS PARADE,1,2/14/2011 9:41,0.83,,United Kingdom
543507,22692,DOORMAT WELCOME TO OUR HOME,2,2/9/2011 10:49,7.95,15039,United Kingdom
565117,84946,ANTIQUE SILVER T-LIGHT GLASS,24,9/1/2011 11:33,1.25,13089,United Kingdom
552711,23298,SPOTTY BUNTING,3,5/11/2011 8:32,4.95,16143,United Kingdom
571082,21313,GLASS HEART T-LIGHT HOLDER ,2,10/13/2011 15:25,1.63,,United Kingdom
571676,35646,VINTAGE BEAD PINK EVENING BAG,3,10/18/2011 13:29,1.25,16910,United Kingdom
571257,23284,DOORMAT KEEP CALM AND COME IN,1,10/14/2011 17:17,16.63,,United Kingdom
542503,35653,VINTAGE BEAD NOTEBOOK,6,1/28/2011 11:58,2.95,16327,United Kingdom
540561,47504H,ENGLISH ROSE SPIRIT LEVEL ,24,1/10/2011 10:32,0.85,13004,United Kingdom
538149,21363,HOME SMALL WOOD LETTERS,1,12/9/2010 16:27,11.02,,United Kingdom
562955,21929,JUMBO BAG PINK VINTAGE PAISLEY,7,8/11/2011 10:14,4.13,,United Kingdom
538883,84596e,SMALL LICORICE DES PINK BOWL,2,12/14/2010 15:56,2.51,,United Kingdom
574727,23167,SMALL CERAMIC TOP STORAGE JAR ,8,11/6/2011 15:01,0.83,15526,United Kingdom
574862,23346,SPACEBOY BEAKER,12,11/7/2011 12:27,1.25,12408,Belgium
541676,21733,RED HANGING HEART T-LIGHT HOLDER,6,1/20/2011 14:01,2.95,15379,United Kingdom
561236,84596G,SMALL CHOCOLATES PINK BOWL,32,7/26/2011 10:27,0.42,15159,United Kingdom
553384,23284,DOORMAT KEEP CALM AND COME IN,3,5/16/2011 15:53,7.95,16899,United Kingdom
560434,20963,APPLE BATH SPONGE,1,7/18/2011 15:56,2.46,,United Kingdom
550775,20717,STRAWBERRY SHOPPER BAG,10,4/20/2011 13:18,1.25,15805,United Kingdom
542664,22309,TEA COSY RED  STRIPE,1,1/31/2011 12:14,4.96,,United Kingdom
558904,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,7/4/2011 16:18,2.46,,United Kingdom
575176,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,11/8/2011 18:29,3.29,,United Kingdom
559055,22383,LUNCH BAG SUKI DESIGN ,3,7/5/2011 17:09,4.13,,United Kingdom
543978,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2/14/2011 15:37,1.95,12867,United Kingdom
580873,16237,SLEEPING CAT ERASERS,90,12/6/2011 12:06,0.16,15061,United Kingdom
536946,22731,3D CHRISTMAS STAMPS STICKERS ,18,12/3/2010 12:28,1.25,13013,United Kingdom
551887,21731,RED TOADSTOOL LED NIGHT LIGHT,12,5/5/2011 9:29,1.65,12593,France
555164,20712,JUMBO BAG WOODLAND ANIMALS,200,6/1/2011 10:24,1.79,14646,Netherlands
547370,84836,ZINC METAL HEART DECORATION,2,3/22/2011 13:32,1.25,14711,United Kingdom
563613,15058B,PINK POLKADOT GARDEN PARASOL,4,8/18/2011 8:49,7.95,12688,Israel
573182,21562,HAWAIIAN GRASS SKIRT ,12,10/28/2011 11:09,1.25,14232,United Kingdom
555383,23006,TRAVEL CARD WALLET FLOWER MEADOW,4,6/2/2011 15:13,0.42,12517,Germany
539579,22174,PHOTO CUBE,6,12/20/2010 12:51,1.65,16713,United Kingdom
577782,22866,HAND WARMER SCOTTY DOG DESIGN,1,11/21/2011 16:17,2.1,16549,United Kingdom
555923,22630,DOLLY GIRL LUNCH BOX,1,6/7/2011 17:09,4.13,,United Kingdom
552234,21215,IVORY PAPER CUP CAKE CASES ,2,5/6/2011 16:01,1.25,,United Kingdom
538900,82582,AREA PATROLLED METAL SIGN,12,12/15/2010 9:51,2.1,13078,United Kingdom
537224,22670,FRENCH WC SIGN BLUE METAL,2,12/5/2010 16:24,1.25,13174,United Kingdom
578344,23510,MINI PLAYING CARDS GYMKHANA,1,11/24/2011 9:21,0.83,,United Kingdom
577155,21874,GIN AND TONIC MUG,12,11/18/2011 9:56,1.65,13050,United Kingdom
552239,20718,RED RETROSPOT SHOPPER BAG,3,5/6/2011 16:54,1.25,14056,United Kingdom
538783,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,12/14/2010 11:38,2.95,14961,United Kingdom
538524,22570,FELTCRAFT CUSHION RABBIT,1,12/13/2010 9:35,7.62,,United Kingdom
539437,21948,SET OF 6 CAKE CHOPSTICKS,1,12/17/2010 14:54,2.51,,United Kingdom
551816,22727,ALARM CLOCK BAKELIKE RED ,1,5/4/2011 11:50,3.75,15906,United Kingdom
551833,72741,GRAND CHOCOLATECANDLE,72,5/4/2011 13:12,1.25,16779,United Kingdom
543828,22423,REGENCY CAKESTAND 3 TIER,16,2/14/2011 9:45,10.95,14156,EIRE
577085,21232,STRAWBERRY CERAMIC TRINKET POT,12,11/17/2011 15:47,1.25,12997,United Kingdom
536576,15056N,EDWARDIAN PARASOL NATURAL,36,12/1/2010 16:11,4.25,13777,United Kingdom
552268,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,5/8/2011 11:49,7.95,14709,United Kingdom
572240,23167,SMALL CERAMIC TOP STORAGE JAR ,96,10/21/2011 15:18,0.69,13709,United Kingdom
538849,22551,PLASTERS IN TIN SPACEBOY,6,12/14/2010 13:31,1.65,14415,United Kingdom
555510,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,6/3/2011 17:09,3.29,,United Kingdom
574025,23133,LARGE IVORY HEART WALL ORGANISER,2,11/2/2011 12:26,8.25,12748,United Kingdom
539437,22374,AIRLINE BAG VINTAGE JET SET RED,1,12/17/2010 14:54,8.47,,United Kingdom
537236,48184,DOORMAT ENGLISH ROSE ,3,12/6/2010 9:52,7.95,16858,United Kingdom
541947,22938,CUPCAKE LACE PAPER SET 6,12,1/24/2011 11:56,1.95,18161,United Kingdom
541088,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,1/13/2011 12:41,4.95,15513,United Kingdom
573339,22936,BAKING MOULD ROSE WHITE CHOCOLATE,2,10/30/2011 11:49,3.25,13278,United Kingdom
541428,22855,FINE WICKER HEART ,12,1/18/2011 8:53,1.25,14242,United Kingdom
568494,22293,HANGING CHICK GREEN DECORATION,3,9/27/2011 12:08,1.45,16266,United Kingdom
557414,47566,PARTY BUNTING,4,6/20/2011 11:42,4.95,15840,United Kingdom
574532,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,11/4/2011 14:19,0.83,15676,United Kingdom
579196,22029,SPACEBOY BIRTHDAY CARD,2,11/28/2011 15:54,0.83,14096,United Kingdom
559036,22174,PHOTO CUBE,12,7/5/2011 15:14,1.65,12637,France
578921,21877,HOME SWEET HOME MUG,1,11/27/2011 11:57,1.65,13596,United Kingdom
540187,85185D,FROG SOCK PUPPET,6,1/5/2011 13:53,2.95,15358,United Kingdom
560719,84877A,,-21,7/20/2011 13:30,0,,United Kingdom
541696,84913A,SOFT PINK ROSE TOWEL ,3,1/20/2011 18:08,3.29,,United Kingdom
555939,84674,FLYING PIG WATERING CAN,6,6/8/2011 9:58,2.95,17659,United Kingdom
558556,21948,SET OF 6 CAKE CHOPSTICKS,1,6/30/2011 13:14,1.25,17954,United Kingdom
572540,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,10/24/2011 16:17,16.63,,United Kingdom
539731,22834,HAND WARMER BABUSHKA DESIGN,48,12/21/2010 15:05,0.85,14646,Netherlands
556263,23242,TREASURE TIN BUFFALO BILL ,1,6/9/2011 18:41,2.08,13969,United Kingdom
579777,22811,SET OF 6 T-LIGHTS CACTI ,1,11/30/2011 15:13,5.79,,United Kingdom
544691,22559,SEASIDE FLYING DISC,12,2/23/2011 9:09,1.25,13804,United Kingdom
C562151,22637,PIGGY BANK RETROSPOT ,-1,8/3/2011 10:55,2.1,17053,United Kingdom
550500,84978,HANGING HEART JAR T-LIGHT HOLDER,15,4/18/2011 15:26,2.46,,United Kingdom
581412,22111,SCOTTIE DOG HOT WATER BOTTLE,2,12/8/2011 14:38,4.95,14415,United Kingdom
552674,84510a,SET OF 4 ENGLISH ROSE COASTERS,2,5/10/2011 15:07,2.46,,United Kingdom
580983,23201,JUMBO BAG ALPHABET,2,12/6/2011 16:26,4.13,,United Kingdom
571497,22809,SET OF 6 T-LIGHTS SANTA,6,10/17/2011 15:03,2.95,14841,United Kingdom
550319,21625,VINTAGE UNION JACK APRON,2,4/17/2011 12:37,6.95,14524,United Kingdom
550437,21205,MULTICOLOUR 3D BALLS GARLAND,1,4/18/2011 12:14,2.55,16923,United Kingdom
538183,22627,MINT KITCHEN SCALES,2,12/10/2010 10:21,8.5,16265,United Kingdom
563688,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,8/18/2011 12:41,1.65,16767,United Kingdom
550499,22912,YELLOW COAT RACK PARIS FASHION,4,4/18/2011 15:16,4.95,,United Kingdom
553013,22686,FRENCH BLUE METAL DOOR SIGN No,1,5/12/2011 18:19,2.46,,United Kingdom
546554,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,3/15/2011 9:13,2.95,16037,United Kingdom
551351,21164,HOME SWEET HOME METAL SIGN ,12,4/28/2011 10:20,2.55,14298,United Kingdom
539488,22629,SPACEBOY LUNCH BOX ,12,12/20/2010 9:37,1.95,12377,Switzerland
577483,22219,LOVEBIRD HANGING DECORATION WHITE ,6,11/20/2011 11:50,0.85,14502,United Kingdom
558089,20719,WOODLAND CHARLOTTE BAG,10,6/26/2011 12:36,0.85,13505,Switzerland
570871,22075,6 RIBBONS ELEGANT CHRISTMAS ,4,10/12/2011 16:36,1.63,,United Kingdom
539437,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,12/17/2010 14:54,5.91,,United Kingdom
555851,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,3,6/7/2011 13:37,0.83,13050,United Kingdom
556537,23182,TOILET SIGN OCCUPIED OR VACANT,24,6/13/2011 12:38,0.83,17725,United Kingdom
555336,21086,SET/6 RED SPOTTY PAPER CUPS,1,6/2/2011 11:13,0.65,,United Kingdom
C571346,23111,PARISIENNE SEWING BOX,-1,10/17/2011 11:46,12.5,16101,United Kingdom
562560,23127,FELTCRAFT GIRL NICOLE KIT,2,8/5/2011 17:12,4.95,14156,EIRE
564754,22268,DECORATION SITTING BUNNY,1,8/30/2011 10:29,0.63,,United Kingdom
571441,22465,HANGING METAL STAR LANTERN,1,10/17/2011 13:31,3.29,14096,United Kingdom
567943,23410,CURIO CABINET LINEN AND LACE ,2,9/22/2011 19:33,8.15,14702,United Kingdom
547273,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,3/22/2011 11:05,6.75,14530,United Kingdom
539084,22113,GREY HEART HOT WATER BOTTLE,4,12/16/2010 9:31,3.75,13890,United Kingdom
577687,22332,SKULLS PARTY BAG + STICKER SET,16,11/21/2011 11:16,1.65,12583,France
559923,22231,JIGSAW TREE WITH BIRDHOUSE,1,7/13/2011 16:07,1.25,,United Kingdom
551507,21668,RED STRIPE CERAMIC DRAWER KNOB,12,4/28/2011 18:11,1.25,18272,United Kingdom
570688,23377,PACK OF 12 DOLLY GIRL TISSUES,4,10/11/2011 16:29,0.83,,United Kingdom
C580968,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,-12,12/6/2011 14:57,3.75,15622,United Kingdom
577740,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,11/21/2011 13:36,4.95,17625,United Kingdom
549295,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,4/7/2011 19:49,0.83,,United Kingdom
562213,85099F,JUMBO BAG STRAWBERRY,3,8/3/2011 13:39,2.08,13975,United Kingdom
C566205,21485,RETROSPOT HEART HOT WATER BOTTLE,-2,9/9/2011 14:58,4.95,16362,United Kingdom
556812,47593B,SCOTTIE DOGS BABY BIB,1,6/14/2011 17:25,0.83,,United Kingdom
548978,21078,SET/20 STRAWBERRY PAPER NAPKINS ,6,4/5/2011 12:08,0.85,15727,United Kingdom
554514,22385,JUMBO BAG SPACEBOY DESIGN,1,5/24/2011 15:58,4.13,,United Kingdom
541631,22726,ALARM CLOCK BAKELIKE GREEN,8,1/20/2011 10:47,3.75,12637,France
559691,23204,CHARLOTTE BAG APPLES DESIGN,10,7/11/2011 15:52,0.85,13089,United Kingdom
551995,22662,LUNCH BAG DOLLY GIRL DESIGN,1,5/5/2011 15:42,4.13,,United Kingdom
578826,22112,CHOCOLATE HOT WATER BOTTLE,4,11/25/2011 14:24,4.95,17329,United Kingdom
556954,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,6/16/2011 8:38,1.95,15585,United Kingdom
560644,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,12,7/20/2011 11:22,0.55,16271,United Kingdom
557896,22175,PINK OWL SOFT TOY,1,6/23/2011 14:22,2.95,17611,United Kingdom
571676,22425,ENAMEL COLANDER CREAM,1,10/18/2011 13:29,4.95,16910,United Kingdom
549251,85132B,CHARLIE AND LOLA TABLE TINS,2,4/7/2011 12:16,1.95,14449,United Kingdom
C574493,23235,STORAGE TIN VINTAGE LEAF,-1,11/4/2011 13:09,2.89,14842,United Kingdom
550274,47566,PARTY BUNTING,4,4/15/2011 12:23,4.95,15498,United Kingdom
580541,22961,JAM MAKING SET PRINTED,12,12/5/2011 9:03,1.45,15358,United Kingdom
537822,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,12/8/2010 14:22,0.85,13523,United Kingdom
551986,85066,CREAM SWEETHEART MINI CHEST,1,5/5/2011 14:41,12.75,13888,United Kingdom
571257,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,10/14/2011 17:17,1.25,,United Kingdom
563843,21975,PACK OF 60 DINOSAUR CAKE CASES,2,8/19/2011 14:02,0.55,17811,United Kingdom
556041,23209,LUNCH BAG DOILEY PATTERN ,1,6/8/2011 12:44,1.65,17954,United Kingdom
574561,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,6,11/4/2011 15:52,0.83,,United Kingdom
540525,21931,JUMBO STORAGE BAG SUKI,10,1/9/2011 13:02,1.95,16833,United Kingdom
567385,21790,VINTAGE SNAP CARDS,288,9/20/2011 10:27,0.72,14866,United Kingdom
552869,21733,RED HANGING HEART T-LIGHT HOLDER,6,5/12/2011 8:41,2.95,15106,United Kingdom
543309,84763,ZINC FINISH 15CM PLANTER POTS,1,2/7/2011 12:05,1.25,18118,United Kingdom
554465,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,5/24/2011 12:36,2.08,13534,United Kingdom
581188,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,12/7/2011 16:47,0.55,17735,United Kingdom
574477,22513,DOORSTOP FOOTBALL DESIGN,1,11/4/2011 12:21,3.75,15453,United Kingdom
577228,23188,VINTAGE  2 METRE FOLDING RULER,3,11/18/2011 12:07,1.65,12391,Cyprus
569524,23494,VINTAGE DOILY DELUXE SEWING KIT ,4,10/4/2011 14:42,5.95,14506,United Kingdom
554961,22219,LOVEBIRD HANGING DECORATION WHITE ,2,5/27/2011 15:19,1.63,,United Kingdom
548005,22300,COFFEE MUG DOG + BALL DESIGN,6,3/29/2011 10:49,2.55,14128,United Kingdom
561396,22961,JAM MAKING SET PRINTED,12,7/27/2011 10:40,1.45,13458,United Kingdom
571061,23201,JUMBO BAG ALPHABET,6,10/13/2011 14:33,4.13,,United Kingdom
545226,21285,RETROSPOT CANDLE  MEDIUM,12,3/1/2011 9:33,2.1,12428,Finland
548708,22551,PLASTERS IN TIN SPACEBOY,5,4/3/2011 12:41,1.65,13269,United Kingdom
537023,72741,GRAND CHOCOLATECANDLE,2,12/3/2010 16:02,1.45,16725,United Kingdom
570827,23177,TREASURE ISLAND BOOK BOX,2,10/12/2011 13:14,2.25,15831,United Kingdom
561513,21650,ASSORTED TUTTI FRUTTI BRACELET,1,7/27/2011 15:12,0.83,,United Kingdom
556079,47559B,TEA TIME OVEN GLOVE,10,6/8/2011 15:18,1.25,18229,United Kingdom
569824,23203,JUMBO BAG VINTAGE DOILY ,1,10/6/2011 12:22,2.08,17295,United Kingdom
559919,22400,MAGNETS PACK OF 4 HOME SWEET HOME,84,7/13/2011 15:30,0.39,12415,Australia
539631,22123,PING MICROWAVE APRON,1,12/20/2010 15:03,5.06,,United Kingdom
562913,21889,WOODEN BOX OF DOMINOES,12,8/10/2011 13:19,1.25,17042,United Kingdom
566985,20986,BLUE CALCULATOR RULER,1,9/16/2011 10:42,2.46,,United Kingdom
548191,22467,GUMBALL COAT RACK,1,3/29/2011 15:20,4.96,,United Kingdom
576645,23266,SET OF 3 WOODEN STOCKING DECORATION,12,11/16/2011 10:14,1.25,16245,United Kingdom
574727,22501,PICNIC BASKET WICKER LARGE,12,11/6/2011 15:01,9.95,15526,United Kingdom
C538628,21452,TOADSTOOL MONEY BOX,-1,12/13/2010 13:09,2.95,17231,United Kingdom
