id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
122056,US,"This pure, focused, fruity wine practically dances on the tongue. Fresh strawberry and ripe raspberry aromas lead to similar lively, fruity flavors that wake up the tastebuds. Brisk acidity and moderate tannins add lift for a balanced, refreshing taste experience.",Scherrer Vineyards,90,27.0,California,Sonoma County,Sonoma,Jim Gordon,@gordone_cellars,Greenwood Ridge 2013 Scherrer Vineyards Zinfandel (Sonoma County),Zinfandel,Greenwood Ridge
68672,France,"Rich aromas of juicy peach and Damask rose have the lovely and tempering edge of grapefruit zest. The palate gives us the same welcomed counterpoint of zesty aromatic freshness and perfumed opulence. This has lovely fluid freshness, couched in sumptuous flavors. This is exquisitely balanced and finishes just about still dry.",Pfersigberg Grand Cru,93,46.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Barmès-Buecher 2014 Pfersigberg Grand Cru Gewurztraminer (Alsace),Gewürztraminer,Domaine Barmès-Buecher
10042,US,"Ripely opulent, it's explosive in blackberry jam and red currants, with the grilled meat bone and black pepper notes of a cool-climate Syrah. The tannins are strong, but finely ground, while the acids will cut right through meat fat. Give this lovely young wine until 2016–2017 in the cellar.",Samantha's Vineyard,89,40.0,California,Russian River Valley,Sonoma,,,MacLaren 2011 Samantha's Vineyard Syrah (Russian River Valley),Syrah,MacLaren
57550,US,"Deep violet and lavender flowers mesh with soy, beef char, uncrushed peppercorns, asphalt, mocha and black sesame on the nose of this bottling. The mouthfeel is medium weight and bursting with energetic acidity, offering flavors of pepper and bright boysenberry that would complement any barbecue or burger.",,89,38.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Pomar Junction 2012 Syrah (Paso Robles),Syrah,Pomar Junction
7442,France,"This Riesling has refinement, elegance and freshness without huge complexity. It is a wine to drink now and over the next four or five years.",,85,17.0,Alsace,Alsace,,Roger Voss,@vossroger,Hugel 2000 Riesling (Alsace),Riesling,Hugel
46790,France,"This is the lighter of two sweet wines from Ancienne Cure, but this is still pretty intense. It has great sweet marmalade and orange zest flavors, as much sweet as botrytized. Soft, round and opulent.",L'Abbaye,91,30.0,Southwest France,Monbazillac,,Roger Voss,@vossroger,Domaine l'Ancienne Cure 2006 L'Abbaye  (Monbazillac),Bordeaux-style White Blend,Domaine l'Ancienne Cure
81730,Chile,"Despite herbaceous aromas of eucalyptus and thyme, this choppy, grating blend of Carignan, Cabernet Sauvignon and Malbec offers forward bold plum and currant flavors along with can't-miss herbal notes. This is aggressive on the finish, with mild heat and raw tannins.",Capítulo by Odfjell Carignan-Cabernet Sauvignon-Malbec,87,15.0,Central Valley,,,Michael Schachner,@wineschach,Odfjell 2012 Capítulo by Odfjell Carignan-Cabernet Sauvignon-Malbec Red (Central Valley),Red Blend,Odfjell
109935,US,"This crisp and lengthy vineyard-designate shows a depth of earth and rose petals against baked plum, orange zest and rhubarb. Mouthfilling acidity provides a freshness on the palate that persists through a long, spicy finish.",Keefer Ranch Vineyard,93,55.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Siduri 2014 Keefer Ranch Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Siduri
13354,South Africa,"From one of South Africa's top Chenin Blanc producers, this Chenin is pretty and accessible, with waves of lemon, orange and citrus on the nose and fresh fruit flavors of pineapple and apple on the palate. Clean but balanced, it's both elegant and embraceable.",,85,23.0,Stellenbosch,,,Susan Kostrzewa,@suskostrzewa,Raats Family 2006 Chenin Blanc (Stellenbosch),Chenin Blanc,Raats Family
2011,US,"Amid the blackberry and asphalt tones, this has a funky rubber twist on the nose. The bottling is a side label of Avelina, founded by former Oreana Winery owner Christian Garvin. It's tart and sour on the palate, with dried raspberries and a bit more funk.",,84,15.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Sands Point 2012 Pinot Noir (Central Coast),Pinot Noir,Sands Point
85639,US,"Light at first, almost delicate, this pretty wine has strawberry and pomegranate fruit, gentle herbal highlights, and tannins that taste of green tea. The finish turns a bit astringent, with a lick of cola. Give it some hours of aeration and it fleshes out, with a lush mix of tart fruit and milk chocolate barrel flavors.",Riverside Vineyard,92,55.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Aubichon Cellars 2015 Riverside Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Aubichon Cellars
91430,Spain,"A little rough around the edges, i.e. there's a sharp note to the nose and then lots of barrel char to back that up. There's black fruit, pepper and lots of oak on the palate, which has a full feel and then firm, clamping tannins.",Lanzaga,87,30.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Telmo Rodríguez 2004 Lanzaga  (Rioja),Tempranillo Blend,Telmo Rodríguez
109593,US,"This has bright raspberry and almost-sweet blackberry flavors, full body, moderate tannins and a long warm finish. It tastes polished, soft and satiny smooth.",Live Oak Vineyards,87,30.0,California,Contra Costa County,Central Coast,Jim Gordon,@gordone_cellars,Cline 2012 Live Oak Vineyards Zinfandel (Contra Costa County),Zinfandel,Cline
87010,France,"This single-vineyard wine has benefited from the warmth of 2015. It is rich, full bodied and veering towards tropical fruits. There is a contrast with the steely texture that keeps crispness in the wine. It is now balanced and ready to drink.",En Creux,89,30.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Gitton Père et Fils 2015 En Creux  (Sancerre),Sauvignon Blanc,Gitton Père et Fils
115822,South Africa,"Brambly plum and red berry aromas and a lush, full palate make this both approachable and great to drink on its own. Plum, berry and pepper on the palate are smooth and elegant, and the finish is soft and poised.",,87,23.0,Swartland,,,Susan Kostrzewa,@suskostrzewa,Spice Route 2005 Pinotage (Swartland),Pinotage,Spice Route
87544,US,"An interesting wine that's far more subtle than the price suggests. Blended from Roussanne and Grenache Blanc, it displays a complex balance of fresh fruits, herbs, cashews, smoked meats and vanilla, while remaining lively in acidity and fundamentally dry. Easily the best white wine yet from Minassian-Young.",White,91,16.0,California,Paso Robles,Central Coast,,,Minassian-Young 2011 White Roussanne-Grenache Blanc (Paso Robles),Roussanne-Grenache Blanc,Minassian-Young
9635,US,"This aromatically unusual wine features notes of peppermint, honeycomb and apricot. It's front loaded in feel, pulling up short on the back half.",Caliche Lake Vineyard,85,10.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,For a Song 2012 Caliche Lake Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,For a Song
15263,US,"This blend of 66% Tannat and 34% Petite Sirah by Santa Clarita-based winemakers Steve Lemley and Nate Hasper offers layers of rich flavors without being overdone. Deep aromas of black cherry, boysenberry, mocha and caramel lead into a sip full of blackberry paste, beef char, dried tobacco leather and a cocoa spice. The caramel finish is just delicious.",Awakening,93,50.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Pulchella 2014 Awakening Red (Paso Robles),Red Blend,Pulchella
94570,Spain,"A little cidery and funky smelling at first, but it settles to show stalky notes, scallion, tarragon and citrus flavors. Layered in feel but a bit green tasting throughout.",Cristalino Brut,85,10.0,Catalonia,Cava,,Michael Schachner,@wineschach,Jaume Serra NV Cristalino Brut Sparkling (Cava),Sparkling Blend,Jaume Serra
59462,US,"Very light in color, this bottling offers tight, bright and plump aromas of peach and lime pith. Lime candy and citrus pop on the palate, giving life to ripe Asian pear flavors that ride a grippy texture all the way into the finish.",Ipso Facto,90,24.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Workman Ayer 2016 Ipso Facto Viognier (Central Coast),Viognier,Workman Ayer
3434,Spain,"Jammy plum and berry aromas come with dessert herb scents. A juicy palate doesn't offer much structure, but this Monastrell-Syrah blend tastes good courtesy of plum, blackberry and toasty flavors. The ripe warm finish is generous.",,88,24.0,Levante,Jumilla,,Michael Schachner,@wineschach,Chopo 2014 Monastrell-Syrah (Jumilla),Monastrell-Syrah,Chopo
38128,US,"Classic, elegant Pinot Noir aromas introduce this delightful wine. Whiffs of flowers, citrus and fresh herbs accompany a tart, pretty palate with nuanced rhubarb, cranberry and raspberry flavors.",Dundee Hills Vineyards,90,38.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Winderlea 2011 Dundee Hills Vineyards Pinot Noir (Dundee Hills),Pinot Noir,Winderlea
98495,France,This is a ripe wine with generous black fruits and crisp acidity. It is balanced—fruity with a core of tannins. Drink from 2018.,,86,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Vircoulon 2015  Bordeaux,Bordeaux-style Red Blend,Château Vircoulon
65283,France,"There's a subtle hint of toasted brioche to the ripe peach and baked apple core of this medium-bodied wine. Ample acidity keeps the palate fresh, while accents of citrus rind, peach pit and baking spice carry through to the close.",Lily Pad White,86,13.0,Languedoc-Roussillon,Pays d'Oc,,Lauren Buzzeo,@laurbuzz,Arrogant Frog 2015 Lily Pad White Chardonnay (Pays d'Oc),Chardonnay,Arrogant Frog
28342,US,"This tart, sleek, pretty wine shows bright strawberry and raspberry fruit. Quite young and fresh, it's still rather tight and stubbornly closed, even after breathing for a full 24 hours.",Eileen Vineyard,89,60.0,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Cristom 2014 Eileen Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,Cristom
29065,US,"Ripe to the point of overripe, with dried blackberry, cherry and raisin flavors, this Zin also is hot in alcohol. Drink now with rich, fatty barbecue to soften its tough tannins.",Maple Vineyards,86,39.0,California,Dry Creek Valley,Sonoma,,,Armida 2009 Maple Vineyards Zinfandel (Dry Creek Valley),Zinfandel,Armida
124990,Spain,"Light fleshy aromas of peach and apricot lead to a tight juicy direct palate with pure, unadulterated flavors of pineapple, tangerine and apple. A crisp stony finish is fresh and in fine shape. This is a textbook racy Albariño to drink right away.",Etiqueta Verde,89,18.0,Galicia,Rías Baixas,,Michael Schachner,@wineschach,Granbazán 2014 Etiqueta Verde Albariño (Rías Baixas),Albariño,Granbazán
80494,US,"Black pepper, cranberry and iron consume the nose on this wine from the Creston district's Italian-minded producer. It's tart and breezy on the palate, with lighter cranberry and pomegranate juices, and plum-skin tannins keeping a bit of sourness in there too. It's tasty, if not particularly Nebbiolo-like.",Estate,90,26.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,August Ridge 2010 Estate Nebbiolo (Paso Robles),Nebbiolo,August Ridge
20099,US,"Copper-orange-pink in color, this wonderfully summery wine offers tart citrus and gravelly minerality, a taste of wet stone coated in just the right amount of sweetness.",Vin Gris of,88,28.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,La Pitchoune 2015 Vin Gris of Pinot Noir (Sonoma Coast),Pinot Noir,La Pitchoune
47348,France,"A blend of Cabernet Sauvignon and Merlot has produced a fruity wine, full of red fruits and with a touch of caramel. It is stylish, crisp and with fine bright acidity. Drink now.",Rosé de Pressée,85,15.0,Southwest France,Côtes de Gascogne,,Roger Voss,@vossroger,Domaine Guillaman 2016 Rosé de Pressée Rosé (Côtes de Gascogne),Rosé,Domaine Guillaman
99182,US,"A splash of Malbec is included in this otherwise varietal wine, a grippy, structured and full-bodied mountain expression of big tannins and potent black fruit. Leather and tobacco make their way into the experience, finishing soft and on the way to being resolved.",Vineyard 2131,90,80.0,California,Diamond Mountain District,Napa,Virginie Boone,@vboone,Von Strasser 2012 Vineyard 2131 Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,Von Strasser
62649,Chile,"This is cool-coast Chilean SB from front to back. Vegetal-leaning aromas of asparagus, cactus and lime are what the Paredones microzone has become known for. This tastes slightly pickled and intense, with coastal green-fruit notes leading the finish. High acidity ensure that this is super racy.",Coastal Mist Terroir Selection,90,21.0,Colchagua Valley,,,Michael Schachner,@wineschach,Casas del Toqui 2015 Coastal Mist Terroir Selection Sauvignon Blanc (Colchagua Valley),Sauvignon Blanc,Casas del Toqui
24592,Chile,"More than decent; this is good SB with no bells and whistles but lots of straight-ahead competence. The nose is dusty and plump, while the palate has roundness, weight and likable citrus, green melon and other common, fresh flavors. Sometimes the basics are more than enough; this is a casein point.",Reserva,87,5.0,Aconcagua Valley,,,Michael Schachner,@wineschach,In Situ 2008 Reserva Sauvignon Blanc (Aconcagua Valley),Sauvignon Blanc,In Situ
114456,Chile,"A heavier, more vegetal style of Sauvignon Blanc, with aromas of alfalfa and peas. It's a struggle to find much ripe fruit in this wine, and instead it rests on flavors of melon, canned peas and bell pepper. A bit soft in texture as well.",Santa Digna,83,11.0,Central Valley,,,Michael Schachner,@wineschach,Miguel Torres 2008 Santa Digna Sauvignon Blanc (Central Valley),Sauvignon Blanc,Miguel Torres
118245,Italy,"Made with dried Nebbiolo grapes, this offers aromas of pressed rose, mature dark berry, leather, baking spice and a balsamic note. The concentrated, forward palate doles out mature black cherry, carob, date, clove and tobacco alongside firm, fine-grained tannins.",Il Sogno,91,128.0,Piedmont,Gattinara,,Kerin O’Keefe,@kerinokeefe,Travaglini 2010 Il Sogno  (Gattinara),Nebbiolo,Travaglini
