WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,ROP,DTS,DCAL,DRHO,LITHOFACIES
16/11-1 ST3,1151.985201,474567.9375,6436487.5,-1124.970581,HORDALAND GP.,,12.1883812,,1.073099256,0.879107595,,60.93132782,,,184.978714,50.68227387,7.960684776,,,,65000
16/10/2001,2500.99179,444164.0625,6435562.5,-2475.744629,SHETLAND GP.,Hod Fm.,12.30039311,,4.254892826,3.643599272,2.56006074,24.03636169,0.08249253,5.155872345,62.55237579,101.7917404,2.122489929,,-0.199607089,-0.030078242,70032
16/10/2001,2877.34379,444177.125,6435581.5,-2851.330811,VIKING GP.,Heather Fm.,8.664099693,,3.051163197,2.245177507,2.52942276,88.30503082,0.238086194,3.607788801,87.25660706,118.9209366,4.551252842,,0.164099693,-0.005924562,65030
16/1-6 A,1503.235735,459498.7188,6539498.5,-1457.873047,HORDALAND GP.,Skade Fm.,10.10433006,,0.712413013,0.700416565,2.221127272,51.57503128,0.465477139,5.14431572,133.1747437,,7.65868473,,,,65000
16/11-1 ST3,1219.473201,474568.1563,6436487.5,-1192.457642,HORDALAND GP.,,12.76246071,,0.92179358,0.727955937,,46.17802811,,,170.3733368,50.62007904,4.443833828,,,,65000
16/10/2001,3004.87179,444182.0938,6435590,-2978.468506,VIKING GP.,Heather Fm.,7.919494152,,2.341795206,1.139893055,2.412288904,33.53499222,0.186696082,8.431243897,68.88977814,105.1577148,14.54080105,,-0.580505669,0.006051666,70000
16/10/2001,988.8957898,444150.9688,6435550,-963.8475952,NORDLAND GP.,,17.63249779,1.058309197,1.494004011,1.540749908,,94.48591614,,,161.379715,66.35958099,25.03134155,,0.132498696,,65000
16/02/2016,2080.238396,476768.3438,6523588.5,-2053.872803,ZECHSTEIN GP.,Skagerrak Fm.,8.407705307,,2.197404862,2.31690979,2.464987516,108.5886383,0.289891362,4.480721951,89.10210419,,21.1924839,177.7382507,,0.043988571,65000
15/09/2015,1339.496,436812.9063,6462991.5,-1314.458374,HORDALAND GP.,Utsira Fm.,14.18707657,1.208039641,1.208039641,1.169635057,1.941826463,89.62979889,0.531243205,1.999761462,147.5059052,61.66943359,50.7076149,,1.937072516,0.046461549,65000
15/09/2013,2207.112,437622.2188,6470981,-2181.782471,ROGALAND GP.,Balder Fm.,12.92593193,,0.866713941,0.71629411,2.022384405,44.22956848,0.47161597,4.158577919,119.2117767,69.54009247,15.48885346,,,0.011416324,99000
16/10/2001,544.9037898,444151.875,6435549.5,-519.8618164,NORDLAND GP.,,17.80459404,0.723529995,1.007690668,1.207559228,,91.41918182,,,162.0204926,73.23812866,11.54732895,,0.304594845,,65000
16/10/2005,2911.612387,448702.4375,6429290.5,-2868.013428,TYNE GP.,Mandal Fm.,8.565463066,1.993105769,1.98738277,1.946847796,2.455559969,170.4212189,0.313785821,8.003684044,103.4100876,,70.90361786,,0.065463074,-0.005651484,65000
16/11-1 ST3,1699.793201,474589.4688,6436509,-1670.120361,SHETLAND GP.,Hod Fm.,12.62156105,,1.528846145,1.036763787,,11.15458298,,,81.13205719,43.07394409,42.74395752,,,,70032
15/09/2015,607.16,436818.1875,6462991.5,-582.1577759,NORDLAND GP.,,17.23530769,1.3888973,1.3888973,1.674464107,2.056391716,75.36937714,,2.354949713,161.5383759,49.77960205,36.38824081,,-0.264689118,0.01014601,65000
16/02/2016,1591.406396,476768.25,6523588.5,-1565.041382,ROGALAND GP.,Lista Fm.,12.39889813,,0.482857466,0.462071866,2.43017292,92.42552948,0.339538664,5.934309959,145.7124023,,22.92930603,,,0.006764022,70000
15/09/2013,2595.168,437614.5625,6470981.5,-2569.756592,SHETLAND GP.,Hod Fm.,12.38446426,,1.626423121,1.839814186,2.441598177,18.47682762,0.261490852,4.491038799,77.91777802,93.39514923,7.125773907,,,-0.017521575,70000
16/10/2002,2850.713202,443275.0313,6444986,-2823.461426,VIKING GP.,Draupne Fm.,9.793233872,,1.938097596,1.33742094,2.387050629,180.2407532,0.4002662,5.644852638,112.8668137,112.983078,,,1.293234229,0.010868022,65000
16/10/2001,1881.43979,444153.6875,6435555,-1856.351807,HORDALAND GP.,Utsira Fm.,13.05110645,,0.64943552,0.5401389,1.951388121,85.0051651,0.54154408,15.19929886,142.536911,89.79720306,14.68833065,,0.551105917,0.009252475,65000
15/09/2013,1290.704,437640.7188,6470977.5,-1265.64624,HORDALAND GP.,Utsira Fm.,15.04075909,,1.101513743,1.159309626,1.820856571,74.95957947,0.48789531,2.003592014,133.9922791,50.10323334,37.33767319,,,-0.019041572,65000
15/09/2015,2750.36,436803.0313,6463016,-2724.991943,CROMER KNOLL GP.,Blodoeks Fm.,9.982467651,2.020707846,2.020707846,1.838356495,2.344959021,90.05381012,0.340079606,7.611339092,83.7618103,113.3260498,9.169891357,,1.482466698,-0.018780963,65030
16/10/2001,1285.14379,444151.8125,6435550,-1260.092896,HORDALAND GP.,Utsira Fm.,17.85646629,0.982386291,1.125268698,1.126456618,,108.3956146,,,146.8681793,74.64091492,15.85926437,,0.356467009,,65000
16/10/2003,2289.877599,460440.5,6453743,-2249.555664,SHETLAND GP.,Hod Fm.,8.877088547,1.912361264,1.830859423,2.612565756,2.488442183,43.4104538,0.158839092,4.602069855,72.06023407,,24.45999908,140.0567627,0.377088398,0.006851938,70000
16/10/2002,3129.937202,443269.1875,6444990.5,-3102.58667,VESTLAND GP.,Skagerrak Fm.,8.299147606,,1.150867462,0.505369008,2.294116736,36.52789688,0.24493295,5.499593258,86.64180756,70.84466553,,,-0.200852498,0.006032609,30000
16/02/2016,1622.870396,476768.25,6523588.5,-1596.505371,ROGALAND GP.,Lista Fm.,12.54214096,,0.456489593,0.459082842,2.17355299,93.30677033,0.420402229,4.016345501,148.4929657,,37.50687027,,,0.002749092,65000
16/01/2002,2849.108002,455221.3438,6533321.5,-2824.10791,ROTLIEGENDES GP.,Kupferschiefer Fm.,8.149822235,4.839873791,4.798882484,2.584579468,2.452520847,144.3068695,0.124077164,,65.07911682,93.50528717,260.4143677,,,0.177818999,30000
16/11-1 ST3,2173.729201,,,,VESTLAND GP.,Sandnes Fm.,12.9209671,0.562296927,,,2.421595573,21.90656281,0.146867648,,72.57579804,,6.869688988,,,0.011272927,30000
16/2-11 A,1199.691199,475342.8438,6518527,-1149.314331,HORDALAND GP.,Skade Fm.,12.33550453,,1.198261142,1.195177555,2.029714584,106.1740875,0.427179515,2.873430252,138.0419617,,20.09227943,,,-0.015200795,65000
16/10/2005,3026.372387,,,,VESTLAND GP.,Bryne Fm.,8.561957359,,,,2.447784424,41.99610519,,6.380442143,,,66.52371979,,0.061957043,-0.002886527,30000
15/09/2013,2774.072,437612.1563,6470983.5,-2748.631348,VESTLAND GP.,Hugin Fm.,8.766553879,3.384534359,5.229690552,3.628545284,2.535562515,43.53240967,0.18809019,4.644375324,73.92182922,101.0912933,2.44711709,,,0.004653064,30000
16/11-1 ST3,2656.937201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.37517452,,,,,7.583272457,,,68.20837402,,2.578610182,,,,88000
16/10/2001,1847.54379,444153.125,6435554.5,-1822.460815,HORDALAND GP.,Utsira Fm.,12.91637039,,0.70413518,0.626838625,2.098581791,85.24663544,0.498142064,7.508268833,146.8294678,92.47553253,17.37192917,,0.416370511,-0.010930683,65000
15/09/2013,2446.056,437617.125,6470981.5,-2420.666992,SHETLAND GP.,Tor Fm.,12.59794521,11.87530613,7.200811386,7.017091274,2.596495152,9.902780533,0.079268634,4.81927824,60.44559097,78.72019959,1.482317924,,,-0.0027048,70000
16/10/2005,2890.484387,448702.4688,6429291.5,-2846.899414,TYNE GP.,Mandal Fm.,8.54521656,2.119112492,2.127835035,2.146927834,2.321126938,214.5757141,0.414922744,7.496020794,120.5654678,,97.90446472,,0.045216125,0.008972528,65000
16/10/2003,813.6535993,460419.4688,6453751,-773.6257324,NORDLAND GP.,,17.44862175,0.696284056,0.70525378,0.994935572,,140.0090942,,,155.7864227,505.6976624,28.23999977,,-0.051375594,,65000
15/09/2017,2951.549998,438597.2813,6478968,-2929.341553,VESTLAND GP.,Smith Bank Fm.,9.088801384,0.341139495,,1.706408739,,65.78147888,0.428772867,,88.18412781,66.15044403,2.392483473,,,,65030
15/09/2015,1576.008,436812.625,6462993,-1550.9552,HORDALAND GP.,Utsira Fm.,15.41417885,0.803535998,0.803535998,0.852462411,1.800207496,65.4966507,0.485957414,2.409026146,162.2457275,66.01049805,60.88584137,,3.164179087,0.077416107,65000
16/10/2003,1939.213599,460430.875,6453747,-1899.073975,ROGALAND GP.,Lista Fm.,13.54219055,0.437923968,0.441616625,0.435886562,2.121176481,82.29814911,,9.050985336,121.14077,88.40354157,13.5,,1.292188287,0.074078217,65000
15/09/2015,1568.864,436812.7188,6462993,-1543.8125,HORDALAND GP.,Utsira Fm.,15.10252953,0.83414191,0.83414191,0.849048257,1.861573696,68.13207245,0.538056731,3.010229826,166.5506897,65.5202179,57.80335617,,2.85253191,0.07470233,65000
16/10/2001,2601.31179,444166.75,6435565.5,-2575.977051,SHETLAND GP.,Hod Fm.,8.664099693,,2.366562128,2.207910061,2.476833344,9.174099922,0.153356105,4.882612228,72.12054443,110.700882,4.095950604,,0.164099693,0.007028669,70000
15/09/2013,2754.768,437612.625,6470983,-2729.335693,VIKING GP.,Draupne Fm.,9.679459572,1.493904591,2.371344328,1.734214544,2.261331081,211.9369354,0.432309061,6.115662098,125.1464691,115.4908371,4.838340759,,,0.064022355,65000
16/10/2003,502.5095993,460417.5938,6453752.5,-462.4951782,NORDLAND GP.,,18.47215271,0.75969404,0.742534518,1.325909495,,130.6188202,,,166.9244537,439.9955444,42.79999924,,0.972150803,,65000
16/10/2003,689.9255993,460419.125,6453752,-649.9024658,NORDLAND GP.,,17.77034187,0.82796824,0.837470591,1.25281024,,142.619812,,,156.9777222,505.8043518,24.23999977,,0.270345509,,65000
15/09/2013,2687.128,437613.7188,6470982,-2661.710449,CROMER KNOLL GP.,Roedby Fm.,9.777267456,,3.482413054,2.544371367,2.555454731,33.42326737,0.17292434,4.01704073,82.76955414,112.8796845,2.903376579,,,-0.0049437,80000
15/09/2013,3253.328,437594.5313,6470983,-3227.497803,VESTLAND GP.,Smith Bank Fm.,8.687681198,,2.91006279,3.09392786,2.496644259,111.7267456,0.346755832,,85.18180847,146.6162109,6.724817276,,,0.006683741,65000
16/10/2001,898.4557898,444150.9375,6435550,-873.4076538,NORDLAND GP.,,17.99357414,0.79675138,1.122612596,1.188381195,,108.8154373,,,148.1032257,75.39066315,21.04707718,,0.493574202,,65000
16/10/2003,1237.733599,460421.9688,6453751.5,-1197.689209,HORDALAND GP.,Utsira Fm.,13.46401787,1.171455026,1.147098303,1.961858749,2.133434296,126.9315567,,6.546229839,135.3170776,72.1246872,33.5,,1.214018464,0.049138445,65030
16/10/2005,2669.172387,448701.9688,6429297,-2625.669678,SHETLAND GP.,Hod Fm.,8.578288078,2.098712444,2.057735205,1.998956204,2.49277854,16.15196991,0.129070431,8.76115036,71.5452652,,50.62932968,132.6396027,0.078288265,0.018683532,70000
16/11-1 ST3,2170.385201,,,,VESTLAND GP.,Sandnes Fm.,13.12394619,0.386284918,,,2.361281395,26.16547775,0.185326815,,88.83538818,,10.34254265,,,-0.003394586,30000
16/2-11 A,2222.8032,475607.4063,6519130.5,-1924.683838,VESTLAND GP.,Intra Draupne Fm. Sst.,8.418136597,,1.405272484,1.506860495,2.228554726,66.01808167,0.285829008,2.812160969,106.4652786,,24.14477348,227.6700287,,-0.019754035,30000
16/11-1 ST3,2517.553201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.43700028,,,,,10.76710129,,,68.56006622,,3.380007744,,,,88000
16/11-1 ST3,2276.025201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.7449255,1746.630371,,,2.938287258,5.330965042,-0.00648752,,52.28486633,,25.72307205,,,-0.004186946,86000
16/10/2001,769.5597898,444150.9688,6435550,-744.5130615,NORDLAND GP.,,17.56694222,0.871748149,1.104295731,1.260240197,,122.0742493,,,154.3923492,76.45899963,20.22302246,,0.066941284,,65000
16/10/2001,1881.74379,444153.6875,6435555,-1856.655762,HORDALAND GP.,Utsira Fm.,12.93191624,,0.676593483,0.562857807,2.0249331,80.25479126,0.518808186,9.8153162,139.8099823,91.6158371,15.1269455,,0.431916177,0.031960525,65000
16/10/2003,656.3335993,460418.8125,6453752,-616.3121338,NORDLAND GP.,,19.9246006,0.784665346,0.788131118,1.196851373,,127.8456345,,,158.9839172,504.321228,31.40999794,,2.424599886,,65000
16/10/2001,2916.40779,444178.75,6435584.5,-2890.256592,VIKING GP.,Heather Fm.,9.329776764,,2.75216341,2.122634649,2.545094252,73.55836487,0.191064462,3.440334082,81.74382019,117.1348724,2.062970877,,0.829776406,-0.001570217,65030
16/10/2005,2765.388387,448702.3125,6429295,-2721.866211,CROMER KNOLL GP.,Aasgard Fm.,8.558775902,1.292267323,1.283415198,1.27727592,2.549740791,67.34351349,0.245396853,8.053359985,92.63905335,,54.93275452,,0.058775589,0.022608055,65000
16/10/2001,1776.71179,444152.3125,6435554,-1751.636475,HORDALAND GP.,Utsira Fm.,12.420228,,0.707412839,0.579834461,2.189321279,77.84181976,0.436569631,3.943555832,141.2234039,82.58363342,13.48177052,,-0.079772174,-0.000170399,65000
16/11-1 ST3,1467.841201,474569.125,6436488.5,-1440.819946,HORDALAND GP.,,15.47767353,,0.793892086,0.580881119,,35.37486649,,,160.6704407,51.73920441,6.42417717,,,,65000
15/09/2017,1549.957998,438594.375,6478952.5,-1527.916138,HORDALAND GP.,Utsira Fm.,14.30557251,0.826344013,0.977018118,0.915399015,1.973662019,65.35238648,0.468169779,2.578162193,153.4804535,35.70974731,26.72455788,,,0.004853088,65000
16/10/2001,1169.77579,444151.5938,6435550,-1144.725586,NORDLAND GP.,Utsira Fm.,18.16783714,1.250295162,1.128997088,1.101967216,,112.9300461,,,151.7804565,69.07176209,19.91522598,,0.667836785,,65000
15/09/2015,2750.512,436803.0313,6463016,-2725.143555,CROMER KNOLL GP.,Blodoeks Fm.,9.583455086,1.791069269,1.791069269,1.797186971,2.330861807,126.7666092,0.42025435,7.11374712,91.93659973,113.1640472,9.166016579,,1.083455801,-0.022932015,65030
15/09/2015,778.16,436816.9063,6462991,-753.1517334,NORDLAND GP.,,17.516119,1.341019988,1.341019988,1.626164913,1.909615278,60.86344528,,2.766226053,172.3021698,55.76876068,10.1240406,,0.016113196,0.025891338,65030
16/10/2001,2615.90379,444167.2188,6435566,-2590.551025,SHETLAND GP.,Hod Fm.,8.69878006,,3.746016979,2.421822071,2.520430565,13.55051422,0.13211298,4.659318924,69.52958679,109.4132996,6.662545204,,0.198779628,0.008103723,70000
15/09/2015,2031.856,436809.3125,6463003.5,-2006.665161,HORDALAND GP.,Frigg Fm.,13.18935013,1.259210348,1.259210348,0.798920155,2.393875837,37.59534454,0.446255177,4.870282173,111.4940872,76.93101502,113.6522141,,0.939350009,0.067979507,30000
16/10/2001,1855.90379,444153.2813,6435554.5,-1830.81958,HORDALAND GP.,Utsira Fm.,13.00123215,,0.730731547,0.642084181,2.137320995,77.27576447,0.4380579,6.054729939,141.6838989,90.27867127,11.23326206,,0.50123173,-0.012026345,65000
16/10/2005,2762.500387,448702.2813,6429295.5,-2718.979004,CROMER KNOLL GP.,Aasgard Fm.,8.540247917,1.409554243,1.40537262,1.400903583,2.566656828,66.80840302,0.222803369,7.464136124,89.02951813,,68.23748779,,0.040247679,0.017544638,65000
16/10/2001,1382.27179,444151.9688,6435550.5,-1357.219238,HORDALAND GP.,Utsira Fm.,17.39706421,0.899517417,0.918255925,0.87615931,,104.4969025,,,147.1308289,76.89031982,21.81266213,,-0.10293486,,65000
16/02/2016,819.7023961,476768.1875,6523588,-793.3377686,NORDLAND GP.,,12.61872292,,1.462571979,1.484841108,2.199861288,125.3317642,0.366627365,3.881321907,140.4611816,,25.08343315,,,0.015721848,65000
15/09/2013,720.096,437642.7813,6470973,-695.0652466,NORDLAND GP.,,18.36319923,,0.962038875,1.097128987,2.070643425,72.09420776,,2.453290463,157.4737244,33.28356934,40.28461075,,,0.002085705,65000
15/09/2013,1715.848,437635.5625,6470978,-1690.735718,HORDALAND GP.,Utsira Fm.,13.62696743,,0.802260518,0.777274072,1.964377761,47.26422882,0.475818545,3.737502813,140.9340515,56.64801407,41.26991653,,,0.022543838,30000
15/09/2013,2270.496,437621.3438,6470981,-2245.160156,ROGALAND GP.,Sele Fm.,14.53078747,,0.807328343,0.742329955,2.184448004,56.43002701,0.428324968,3.830998421,119.7522965,71.8440094,30.89558029,,,0.06806507,65000
15/09/2013,2519.624,437615.7813,6470981.5,-2494.223145,SHETLAND GP.,Tor Fm.,12.42341518,,4.445230007,4.847362518,2.561085224,15.48252678,0.187232092,4.662873268,66.84928894,89.48281097,4.192267418,,,-0.010029135,70000
15/09/2017,611.6619984,438591.8438,6478951.5,-589.647583,NORDLAND GP.,,18.32482529,,1.865142703,2.612321615,2.113698959,56.92835617,,2.145035982,138.9945679,5.161600113,25.52974892,,,0.056886256,65000
16/2-11 A,1784.5872,475502,6518886,-1580.335693,SHETLAND GP.,Ekofisk Fm.,12.92075634,,1.658427715,1.762401223,2.387727499,18.10695458,0.20840016,5.995325089,78.12954712,,10.40398216,149.7207336,,0.000151782,70000
16/02/2016,1982.046396,476768.25,6523588.5,-1955.681152,VESTLAND GP.,Statfjord Fm.,8.31905365,,1.237989664,1.220683098,2.258089781,88.17359161,0.290966958,4.475285053,98.45849609,,21.94027519,198.6988831,,0.042696182,65000
16/2-11 A,806.6191995,475279.4688,6518415.5,-782.5383301,NORDLAND GP.,Utsira Fm.,12.3474865,,0.768685579,0.759631276,2.039850473,47.76818466,0.309553742,2.72368741,137.9788055,,33.66304779,,,-0.015027463,30000
16/10/2003,538.8375993,460417.9375,6453752,-498.8207397,NORDLAND GP.,,18.5401516,0.951550722,0.967376232,1.415912271,,129.3384857,,,171.9433441,480.2994385,27.15264702,,1.0401541,,65000
16/11-1 ST3,950.8892007,474567.3125,6436486.5,-923.8771362,NORDLAND GP.,,12.55120373,,1.198731542,0.935766995,,56.63922882,,,177.4878845,48.07553101,9.265657425,,,,65000
15/09/2017,836.7739984,438591.375,6478952,-814.7536621,NORDLAND GP.,Utsira Fm.,17.39256287,,0.705981672,0.875527382,1.99149549,31.51335716,,1.580127597,144.4996185,31.63776779,327.5151367,,,-0.005088824,30000
16/10/2005,2853.092387,448702.4063,6429292.5,-2809.531494,TYNE GP.,Mandal Fm.,8.548727989,1.282033801,1.293609738,1.292195201,2.263652325,232.6715698,0.434289038,6.386958122,119.8928986,,82.77387238,,0.048727673,-0.002886471,65000
16/2-11 A,1817.5712,475511.5,6518907.5,-1603.394287,SHETLAND GP.,Tor Fm.,13.35349083,,1.818283558,1.868489027,2.433395863,19.72970581,0.20480299,5.895898819,76.71229553,,7.004899979,146.8644714,,0.003199701,70000
15/09/2015,2871.504,436799.7813,6463018,-2846.075684,HEGRE GP.,Skagerrak Fm.,7.569740295,2.119760752,2.119760752,2.340478182,2.486565113,29.75304413,0.176504463,6.495277405,75.01902771,105.867836,11.08539677,,-0.930259526,-0.037155457,65030
16/11-1 ST3,1397.921201,474568.6875,6436488,-1370.903442,HORDALAND GP.,,15.29498863,,0.865997911,0.630808055,,57.92947006,,,180.9968262,51.24690247,9.836885452,,,,65000
15/09/2015,1472.648,436813.2813,6462992,-1447.608643,HORDALAND GP.,Utsira Fm.,13.03363323,1.276021361,1.276021361,1.248989105,2.067873478,85.77122498,0.523522735,2.135381937,52.73910141,67.49060059,37.51166153,,0.783634067,0.036882963,65000
16/10/2002,2855.881202,443274.9375,6444986,-2828.627686,VESTLAND GP.,Hugin Fm.,10.69826889,,1.156047821,0.903804123,2.451993227,57.22750855,0.245140701,6.191590786,82.48820496,88.01425171,,,2.198271036,0.008179913,65030
16/10/2001,587.7677898,444151.875,6435549.5,-562.7255859,NORDLAND GP.,,19.55588722,0.886515677,0.608821929,0.696675897,,108.2171173,,,159.8344879,75.42603302,16.66483688,,2.055887222,,65000
15/09/2017,1824.317998,438597.125,6478954.5,-1802.251587,HORDALAND GP.,Utsira Fm.,12.9640789,0.755361497,0.807780266,0.727177858,1.968460441,56.92432022,0.5125193,3.48214078,147.738266,38.00520706,7.499793053,,,-0.005354663,65000
16/11-1 ST3,2085.569201,,,,CROMER KNOLL GP.,Aasgard Fm.,13.70222855,0.570514798,,,2.463469505,54.6366272,0.290331602,,105.916687,,12.41961575,,,0.038182728,80000
16/2-11 A,1096.939199,475318.75,6518481,-1060.529419,HORDALAND GP.,Skade Fm.,12.40079022,,0.803474724,0.803488612,2.083296776,49.15000153,0.293315172,3.577254295,128.8252106,,41.92581558,,,-0.012889307,30000
16/10/2001,1950.75179,444154.9375,6435555,-1925.6521,HORDALAND GP.,Utsira Fm.,13.3098383,,0.777276695,0.699758291,2.138959646,86.86301422,0.416839838,7.98503542,145.3046722,97.00063324,11.07983971,,0.809838593,0.009953889,65000
16/10/2002,2934.921202,443273.4688,6444987,-2907.644775,VESTLAND GP.,Skagerrak Fm.,9.303064346,,1.393234372,1.358428121,2.453499317,92.19575501,0.365789205,8.920466423,89.13446045,92.56487274,,,0.803064048,0.096756756,65000
15/09/2017,490.8219984,438591.9688,6478951.5,-468.8086243,NORDLAND GP.,,19.2656002,,1.607539773,1.594966173,2.02946353,77.51113129,,25.76298714,167.8286743,8.287921906,15.70536804,,,-0.540741563,65000
16/10/2003,2130.429599,460437.25,6453743.5,-2090.141357,SHETLAND GP.,Tor Fm.,12.22567463,0.961595118,0.92623955,1.157204986,,58.28774262,,,75.97103119,,33.40000153,147.2451019,,,70000
16/02/2016,1787.486396,476768.25,6523588.5,-1761.12146,SHETLAND GP.,Blodoeks Fm.,12.39887142,,1.146870852,1.136306167,2.415569782,41.02516556,0.206492215,4.122565746,98.86762238,,35.28504562,197.4936066,,0.003055752,80000
16/10/2003,1947.573599,460431.125,6453747,-1907.429077,ROGALAND GP.,Lista Fm.,13.19322872,0.443308532,0.444755554,0.498127043,2.210835457,108.2226181,,7.236900806,132.2714233,88.92128754,43.59999847,,0.94322741,0.063307904,65000
16/1-6 A,1280.707735,459497.9688,6539426,-1249.527466,HORDALAND GP.,Skade Fm.,8.5710392,,1.186172128,1.21589005,2.135033608,55.98503876,0.439367145,3.805613279,134.7594757,,34.67295075,,,,65000
